List_price,Address,Beds,Baths,Living_sqft,Status,Time on Redfin,Property Type,HOA Dues,Year Built,Est. Mo. Payment,Price/Sq.Ft.,Drought_Score,Walk_score,Neighbourhood_Homes,Transit_score,Groceries_stores,Services,Emergency,Shopping,Food_and_Drink,Schools,Competitive_Score,page_view_count,page_fav_count_30,page_fav_all_time_count,has_supercenter,has_major_indian_grocery,has_major_entertainment,has_indian_restaurant,has_chinese_restaurant,has_mexican_restaurant,has_boba,has_starbucks,property_url,has_healthcare_support,has_mall
"15,00,000","3596 Calico Ave,SAN JOSE, CA 95124",3.0,2.0,1127.0,Active,8.0,Single,,1959.0,"$8,408","$1,331",,57,1.0,57.0,7,95,6,20,56,"[{'Farnham Charter School': '5', 'St. Frances Cabrini Elementary School': '-', 'Skylar Hadden School': '-', 'Carlton Elementary School': '9', 'Price Charter Middle School': '7', 'Steindorf Steam School': '8', 'Leigh High School': '8', 'Branham High School': '8'}]",91.0,"1,654",76.0,109.0,1,0,0,1,1,1,0,1,https://www.redfin.com//CA/San-Jose/3596-Calico-Ave-95124/home/828061,0,0
"13,98,000","818 Fountain Palm Ct,SAN JOSE, CA 95133",4.0,2.5,1797.0,,,Single,$95,1996.0,"$7,932",$778,,36,58.0,68.0,12,69,1,22,76,"[{'Summerdale Elementary School': '6', 'Piedmont Middle School': '5', 'Independence High School': '6'}]",91.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/818-Fountain-Palm-Ct-95133/home/1241799,0,1
"12,00,000","1505 Michigan Ave,ALVISO, CA 95002",3.0,1.5,1214.0,Active,8.0,Single,,1948.0,"$6,727",$988,66.0,34,1.0,,3,27,2,11,48,"[{'George Mayne Elementary School': '5', 'Don Callejon School': '6', 'North Valley Baptist School': '-', 'Plantation Christian': '-', 'The Redwood School': '-', 'St. John the Baptist Catholic School': '-', 'Adrian Wilcox High School': '7'}]",92.0,629,12.0,7.0,1,0,1,1,1,1,0,1,https://www.redfin.com//CA/San-Jose/1505-Michigan-Ave-95002/home/1733895,0,0
"21,99,000","1399 Beattie Ct,SAN JOSE, CA 95120",5.0,3.0,2228.0,Active,8.0,Single,,1975.0,"$12,327",$987,60.0,52,1.0,52.0,7,69,1,29,58,"[{'Los Alamitos Elementary School': '8', 'Castillero Middle School': '6', 'Pioneer High School': '7'}]",93.0,,,,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1399-Beattie-Ct-95120/home/1503760,0,1
"14,99,000","1722 Canna Ln,SAN JOSE, CA 95124",3.0,2.0,1266.0,,,Single,,1962.0,"$8,403","$1,184",,41,58.0,,10,106,2,27,54,"[{'Noddin Elementary School': '7', 'Union Middle School': '9', 'Leigh High School': '8'}]",91.0,,,,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1722-Canna-Ln-95124/home/1187166,0,1
"14,50,000","2785 Flint Ave,SAN JOSE, CA 95148",4.0,2.0,1735.0,,,Single,,1973.0,"$8,128",$836,,25,2.0,,9,54,7,22,67,"[{'Cedar Grove Elementary School': '5', 'Quimby Oak Middle School': '7', 'Evergreen Valley High School': '9', 'Mt. Pleasant High School': '5'}]",92.0,"2,702",90.0,12.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/2785-Flint-Ave-95148/home/1599178,0,1
"4,80,000","1038 Summermist Ct,SAN JOSE, CA 95122",1.0,1.0,746.0,Active,8.0,Condo,$522,1985.0,"$3,213",$643,,41,7.0,58.0,9,73,5,26,58,"[{'Jeanne R. Meadows Elementary School': '7', 'Bridges Academy': '2', 'College Connection Academy': '8', 'Yerba Buena High School': '5'}]",91.0,"1,108",28.0,1.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1038-Summermist-Ct-95122/home/1339249,0,0
"12,00,000","1445 Jeffery Ave,SAN JOSE, CA 95118",3.0,2.0,1373.0,,,Single,,1955.0,"$6,727",$874,,67,10.0,67.0,8,99,3,21,43,"[{'Schallenberger Elementary School': '5', 'Willow Glen Middle School': '5', 'Willow Glen High School': '6'}]",96.0,"2,050",108.0,22.0,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1445-Jeffery-Ave-95118/home/1419807,0,0
"13,49,000","4943 Scarlett Way,SAN JOSE, CA 95111",3.0,2.5,2087.0,,,Single,,1980.0,"$7,562",$646,,1,1.0,,6,65,1,22,51,"[{'Baldwin (julia) Elementary School': '4', 'Davis (caroline) Intermediate School': '3', 'Oak Grove High School': '5'}]",92.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/4943-Scarlett-Way-95111/home/1768779,0,1
"11,98,000","1037 Cumberland Pl,SAN JOSE, CA 95125",2.0,2.5,1641.0,,,Townhouse,$550,1974.0,"$7,265",$730,,57,12.0,57.0,5,78,2,12,34,"[{'Booksin Elementary School': '8', 'Willow Glen Middle School': '5', 'Willow Glen High School': '6'}]",91.0,,,,1,0,1,0,1,1,0,1,https://www.redfin.com//CA/San-Jose/1037-Cumberland-Pl-95125/home/849943,0,1
"28,99,000","6918 Rainbow Dr,SAN JOSE, CA 95129",4.0,2.0,1706.0,,,Single,,1965.0,"$16,250","$1,699",,31,1.0,65.0,9,75,2,14,69,"[{'R. I. Meyerholz Elementary School': '8', 'Joaquin Miller Middle School': '9', 'Lynbrook High School': '10'}]",92.0,712,0.0,224.0,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/6918-Rainbow-Dr-95129/home/1714708,0,0
"17,98,000","1494 Medallion Dr,SAN JOSE, CA 95120",3.0,2.0,1477.0,,,Single,,1971.0,"$10,079","$1,217",,53,1.0,53.0,7,85,1,32,61,"[{'Guadalupe Elementary School': '8', 'Dartmouth Middle School': '7', 'Branham High School': '8', 'Leigh High School': '8'}]",93.0,"3,326",129.0,132.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1494-Medallion-Dr-95120/home/1535123,0,1
"8,48,000","435 Colony Cove Dr,SAN JOSE, CA 95123",3.0,1.5,1260.0,,,Townhouse,$450,1984.0,"$5,203",$673,,42,14.0,64.0,8,86,1,24,68,"[{'Del Roble Elementary School': '4', 'Herman (leonard) Intermediate School': '7', 'Frost (earl) Elementary School': '6', 'Challenger School - Shawnee': '-', 'Santa Teresa High School': '8'}]",91.0,"2,283",91.0,133.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/435-Colony-Cove-Dr-95123/home/1085807,0,0
"6,39,888","166 Sunwood Meadows Pl,SAN JOSE, CA 95119",2.0,2.0,920.0,,,Condo,$460,1985.0,"$4,047",$696,,53,19.0,53.0,4,51,5,10,35,"[{'Los Paseos Elementary School': '5', 'Martin Murphy Middle School': '5', 'Ann Sobrato High School': '7'}]",91.0,"5,184",82.0,90.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/166-Sunwood-Meadows-Pl-95119/home/1810377,0,0
"16,50,000","784 Colleen Dr,San Jose, CA 95123",4.0,2.0,2010.0,Coming,19.0,Single,,1971.0,"$9,249",$821,,24,1.0,,11,68,1,19,69,"[{'Allen At Steinbeck School': '3', 'Castillero Middle School': '6', 'Gunderson High School': '4'}]",92.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/784-Colleen-Dr-95123/home/1492378,0,1
"19,98,000","3371 Kuykendall Pl,San Jose, CA 95148",4.0,3.0,2350.0,Coming,33.0,Single,,1983.0,"$11,200",$850,,20,1.0,,9,55,6,22,62,"[{'Norwood Creek Elementary School': '7', 'Quimby Oak Middle School': '7', 'Evergreen Valley High School': '9'}]",91.0,"3,693",57.0,14.0,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/3371-Kuykendall-Pl-95148/home/1678288,0,1
"8,98,000","461 Northlake Dr #52,SAN JOSE, CA 95117",2.0,2.5,1377.0,,,Condo,$448,1985.0,"$5,482",$652,,85,1.0,,9,54,1,14,63,"[{'Lynhaven Elementary School': '5', 'Monroe Middle School': '4', 'The Harker School': '-', 'West Valley Middle School': '-', 'Golden State Academy': '-', 'Sierra Elementary And High School': '-', 'The Harker School | Middle School': '-', 'Del Mar High School': '5'}]",92.0,"9,005",176.0,199.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/461-Northlake-Dr-95117/unit-52/home/1499451,0,0
"8,49,000","285 E Saint James St #1,SAN JOSE, CA 95112",2.0,2.0,1450.0,,,Other,,1889.0,"$4,759",$586,,90,,68.0,3,39,1,11,74,"[{'Horace Mann Elementary School': '4', 'Peter Burnett Middle School': '4', 'San Jose High School': '3'}]",,,,,0,0,1,1,0,1,1,0,https://www.redfin.com//CA/San-Jose/285-E-St-James-St-95112/unit-1/home/841273,0,0
"9,79,000","130 E San Fernando St #404,SAN JOSE, CA 95112",2.0,2.0,1622.0,Active,70.0,Condo,$800,1998.0,"$6,288",$604,,97,5.0,,1,28,18,5,102,"[{'Horace Mann Elementary School': '4', 'Herbert Hoover Middle School': '3', 'Abraham Lincoln High School': '5'}]",93.0,"3,409",29.0,13.0,0,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/130-E-San-Fernando-St-95112/unit-404/home/1379040,0,0
"19,00,000","1182 Leigh Ave,SAN JOSE, CA 95126",9.0,5.0,3500.0,Active,5.0,Fourplex,,1963.0,"$10,651",$543,,71,4.0,,5,79,1,15,41,"[{'Blackford Elementary School': '3', 'Monroe Middle School': '4', 'Eitz Chaim Academy': '-', 'Campbell Adult And Community Education': '-', 'Carden Day School of San Jose': '-', 'San Jose Christian School': '-', 'As-Safa Institute/as-Safa Academy': '-', 'Del Mar High School': '5'}]",91.0,,,,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1182-Leigh-Ave-95126/unit-3/home/729117,0,0
"4,99,000","756 Villa Teresa Way #756,SAN JOSE, CA 95123",3.0,2.0,1547.0,Contingent,19.0,Double-Wide,,2016.0,"$2,797",$323,,62,,62.0,7,61,1,19,66,"[{'Allen At Steinbeck School': '3', 'Castillero Middle School': '6', 'Gunderson High School': '4'}]",,120,0.0,1.0,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/756-Villa-Teresa-Way-95123/unit-756/home/179310910,0,1
"1,99,000","655 S 34th St #67,SAN JOSE, CA 95116",2.0,1.0,780.0,Contingent,6.0,Single-Wide,,2004.0,"$1,116",$255,,39,,,19,56,2,24,104,"[{'Cesar Chavez Elementary School': '3', 'Lee Mathson Middle School': '4', 'Independence High School': '6'}]",,47,2.0,0.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/655-S-34th-St-95116/unit-67/home/179256399,0,1
"5,25,000","3453 Ravendale Ct,SAN JOSE, CA 95111",2.0,1.0,801.0,,,Townhouse,$363,1969.0,"$3,306",$655,,44,15.0,65.0,9,52,3,20,60,"[{'Los Arboles Elementary School': '2', 'Lairon College Preparatory Academy': '3', 'Kipp Heritage Academy': '8', 'Sylvandale Middle School': '3', 'Andrew P. Hill High School': '4'}]",91.0,,,,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/3453-Ravendale-Ct-95111/home/1387031,0,0
"19,88,000","2803-2805 Cicero Way,SAN JOSE, CA 95148",6.0,5.0,2857.0,,,Duplex,,1979.0,"$11,144",$696,,69,1.0,69.0,13,58,7,25,77,"[{'Holly Oak Elementary School': '5', 'Quimby Oak Middle School': '7', 'Silver Creek High School': '8'}]",91.0,,,,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/2803-Cicero-Way-95148/home/797094,0,1
"10,65,000","555 Marble Arch Ave,SAN JOSE, CA 95136",2.0,2.5,1370.0,Pending,24.0,Condo,$285,2000.0,"$6,255",$777,,18,28.0,,8,41,1,11,48,"[{'Shirakawa (george, Sr.) Elementary School': '5', 'Silicon Valley Adult Education Program': '-', 'Achiever Christian School': '-', 'Andrew P. Hill High School': '4'}]",91.0,496,96.0,134.0,1,0,1,0,0,1,1,1,https://www.redfin.com//CA/San-Jose/555-Marble-Arch-Ave-95136/home/1047918,0,0
"8,95,000","57 Deer Run Cir,SAN JOSE, CA 95136",3.0,2.5,1452.0,Pending,3.0,Townhouse,$355,1988.0,"$5,372",$616,,33,14.0,56.0,8,77,3,23,59,"[{'Hayes Elementary School': '5', 'Davis (caroline) Intermediate School': '3', 'Andrew P. Hill High School': '4'}]",91.0,"5,087",184.0,271.0,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/57-Deer-Run-Cir-95136/home/985890,0,0
"6,50,000","5244 Makati Cir,SAN JOSE, CA 95123",2.0,2.0,1233.0,,,Condo,$574,1985.0,"$4,218",$527,,77,19.0,,8,80,2,27,62,"[{'Anderson (alex) Elementary School': '4', 'Bernal Intermediate School': '6', 'Oak Grove High School': '5'}]",91.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/5244-Makati-Cir-95123/home/1115345,0,0
"11,99,999","6128 Glen Harbor Dr,SAN JOSE, CA 95123",3.0,2.0,1143.0,,,Single,,1968.0,"$6,727","$1,050",,29,6.0,,9,83,1,24,66,"[{'Herman (leonard) Intermediate School': '7', 'Legacy Christian School': '-', 'Challenger School - Shawnee': '-', 'Apostles Lutheran School': '-', 'Frost (earl) Elementary School': '6', 'Santa Teresa High School': '8'}]",93.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/6128-Glen-Harbor-Dr-95123/home/1668993,0,0
"24,98,888","230 S Midway St,CAMPBELL, CA 95008",3.0,2.0,2444.0,,,Single,,1952.0,"$14,008","$1,022",,57,6.0,57.0,4,85,1,15,65,"[{'Bagby Elementary School': '6', 'Price Charter Middle School': '7', 'San Jose Christian School': '-', 'Carden Day School of San Jose': '-', 'Willow Vale Christian Children': '-', 'Skylar Hadden School': '-', 'Branham High School': '8'}]",91.0,,,,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/Campbell/230-S-Midway-St-95008/home/1682478,0,0
"12,50,000","2713 Montavo Pl,CAMPBELL, CA 95008",3.0,2.5,1890.0,Pending,24.0,Townhouse,$287,2006.0,"$7,294",$661,,76,12.0,,5,71,1,16,53,"[{'Farnham Charter School': '5', 'Skylar Hadden School': '-', 'St. Frances Cabrini Elementary School': '-', 'Fammatre Elementary School': '5', 'St. Lucy Parish School': '-', 'Price Charter Middle School': '7', 'Veritas Christian Academy': '-', 'Branham High School': '8'}]",91.0,202,78.0,99.0,1,0,0,1,1,1,0,1,https://www.redfin.com//CA/Campbell/2713-Montavo-Pl-95008/home/12180568,0,0
"22,48,000","1629 Andalusia Way,SAN JOSE, CA 95125",4.0,2.0,1656.0,,,Single,,1960.0,"$12,601","$1,357",,28,10.0,52.0,6,77,2,20,39,"[{'Booksin Elementary School': '8', 'Willow Glen Middle School': '5', 'Willow Glen High School': '6'}]",96.0,,,,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/1629-Andalusia-Way-95125/home/570810,0,0
"17,77,888","6525 Camden Ave,SAN JOSE, CA 95120",4.0,2.5,1899.0,Active,76.0,Single,,1980.0,"$9,966",$936,,70,35.0,,8,65,1,18,61,"[{'Simonds Elementary School': '7', 'Bret Harte Middle School': '7', 'Leland High School': '8'}]",92.0,,,,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/6525-Camden-Ave-95120/home/1585213,0,1
"72,88,000","5651 La Seyne Pl,SAN JOSE, CA 95138",5.0,5.5,8199.0,Active,77.0,Single,$175,2002.0,"$41,028",$889,,0,14.0,,4,45,4,19,49,"[{'Silver Oak Elementary School': '9', 'Chaboya Middle School': '8', 'Silver Creek High School': '8'}]",91.0,,,,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/5651-La-Seyne-Pl-95138/home/978891,0,1
"2,48,98,000","750 - 760 N 23rd St,SAN JOSE, CA 95112",,56.0,40796.0,,,5+,,1961.0,"$139,567",$610,,40,,53.0,14,63,1,13,47,"[{'Walter L. Bachrodt Elementary School': '3', 'Empire Gardens Elementary School': '4', 'Peter Burnett Middle School': '4', 'San Jose High School': '3'}]",,"1,004",10.0,25.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/750-N-23rd-St-95112/home/965349,0,0
"43,99,888","3800 Macbeth Dr,SAN JOSE, CA 95127",5.0,4.5,5496.0,Active,78.0,Single,,1990.0,"$24,664",$801,,4,58.0,,9,66,2,34,42,"[{'Linda Vista Elementary School': '5', 'Joseph George Middle School': '3', 'James Lick High School': '4'}]",91.0,"3,668",59.0,150.0,1,0,0,0,0,1,0,1,https://www.redfin.com//CA/San-Jose/3800-MacBeth-Dr-95127/home/1636552,0,0
"19,50,000","2661 Carol Dr,SAN JOSE, CA 95125",,,,,,Residential,,,"$10,931",,,22,,,4,44,2,15,53,"[{'Shirakawa (george, Sr.) Elementary School': '5', 'University Preparatory Academy Charter': '9', 'Achiever Christian School': '-', 'Silicon Valley Adult Education Program': '-', 'Yerba Buena High School': '5'}]",,"1,707",19.0,40.0,1,0,1,0,1,1,0,1,https://www.redfin.com//CA/San-Jose/2661-Carol-Dr-95125/home/167457207,0,1
"3,39,900","510 Saddlebrook Dr #351,SAN JOSE, CA 95136",3.0,2.0,1453.0,,,Double-Wide,,2015.0,"$1,905",$234,,28,,,10,86,12,31,73,"[{'Hayes Elementary School': '5', 'Davis (caroline) Intermediate School': '3', 'Oak Grove High School': '5'}]",,"5,493",57.0,11.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/510-Saddlebrook-Dr-95136/unit-351/home/177969914,0,0
"1,59,000","109 200 Ford Rd #109,SAN JOSE, CA 95138",3.0,2.0,1120.0,Active,84.0,Double-Wide,,1995.0,$891,$142,,52,,52.0,6,66,2,21,57,"[{'Edenvale Elementary School': '3', 'Anderson (alex) Elementary School': '4', 'Bernal Intermediate School': '6', 'Oak Grove High School': '5'}]",,"6,199",70.0,126.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/200-Ford-Rd-95138/unit-109/home/973907,0,0
"24,00,000","0000 Kalana Ave,MORGAN HILL, CA 95037",,,,Active,86.0,Residential,,,"$13,453",,,0,,,8,72,1,16,64,"[{'P. A. Walsh Elementary School': '2', 'Martin Murphy Middle School': '5', 'Ann Sobrato High School': '7'}]",,,,,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/SAN-JOSE/KALANA-AVE-95037/home/1376298,0,0
"12,50,000","000000 Kalana Ave,MORGAN HILL, CA 95037",,,,,,Residential,,,"$7,007",,,0,,,8,73,1,16,63,"[{'P. A. Walsh Elementary School': '2', 'Martin Murphy Middle School': '5', 'Ann Sobrato High School': '7'}]",,,,,1,0,1,0,1,1,1,1,https://www.redfin.com//CA/MORGAN-HILL/KALANA-AVE-95037/home/161079871,0,0
"14,60,000","0 Richmond Ave,MORGAN HILL, CA 95037",,,,,,Residential,,,"$8,184",,,0,,,6,53,3,17,56,"[{'P. A. Walsh Elementary School': '2', 'Martin Murphy Middle School': '5', 'Ann Sobrato High School': '7'}]",,"1,300",17.0,37.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/MORGAN-HILL/RICHMOND-AVE-95037/home/40424754,0,0
"17,00,000","1701 RINGWOOD Ave,SAN JOSE, CA 95131",4.0,2.5,1944.0,Active,93.0,Single,,2021.0,"$9,529",$874,,65,36.0,65.0,7,26,2,11,66,"[{'Orchard Elementary School': '6', 'Trinity Christian School': '-', 'County Community School': '1', 'Independence High School': '6'}]",93.0,"1,983",110.0,111.0,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/1701-Ringwood-Ave-95131/home/172934072,0,0
"17,25,000","1709 RINGWOOD Ave,SAN JOSE, CA 95131",4.0,4.0,2112.0,,,Single,,2021.0,"$9,670",$817,,74,36.0,,7,26,2,11,65,"[{'Orchard Elementary School': '6', 'Trinity Christian School': '-', 'County Community School': '1', 'Independence High School': '6'}]",93.0,,,,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/1709-Ringwood-Ave-95131/home/172934070,0,0
"17,00,000","1713 RINGWOOD Ave,SAN JOSE, CA 95131",4.0,2.5,1944.0,Active,93.0,Single,,2021.0,"$9,529",$874,,65,36.0,65.0,7,26,2,11,65,"[{'Orchard Elementary School': '6', 'Trinity Christian School': '-', 'County Community School': '1', 'Independence High School': '6'}]",93.0,,,,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/1713-Ringwood-Ave-95131/home/172934071,0,0
"12,79,000","211 Proximity Way,SAN JOSE, CA 95110",3.0,3.0,1635.0,Active,98.0,Townhouse,$254,2020.0,"$7,423",$782,,83,12.0,68.0,2,25,4,3,59,"[{'Grant Elementary School': '2', 'Herbert Hoover Middle School': '3', 'Abraham Lincoln High School': '5'}]",91.0,"1,525",110.0,137.0,0,0,1,0,0,1,1,1,https://www.redfin.com//CA/San-Jose/211-Proximity-Way-95110/home/169797013,0,0
"5,69,000","0 Claitor Way,SAN JOSE, CA 95132",,,,Active,103.0,Residential,,,"$3,190",,,0,,,11,71,2,27,49,"[{'Linda Vista Elementary School': '5', 'Joseph George Middle School': '3', 'Piedmont Hills High School': '9'}]",,"1,578",26.0,50.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/SAN-JOSE/CLAITOR-WAY-95132/home/161056642,0,1
"5,49,000","0 Boulder Dr,SAN JOSE, CA 95123",,,,,,Residential,,,"$3,077",,63.0,0,,,10,71,2,25,51,"[{'Linda Vista Elementary School': '5', 'Joseph George Middle School': '3', 'Piedmont Hills High School': '9'}]",,"1,772",30.0,46.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/SAN-JOSE/BOULDER-DR-95132/home/161056638,0,1
"1,45,000","540 Bonita Ave #411,SAN JOSE, CA 95116",1.0,1.0,358.0,Active,105.0,Single-Wide,,2016.0,$813,$405,,62,,62.0,18,55,3,21,103,"[{'McKinley Elementary School': '4', 'Bridges Academy': '2', 'Five Wounds School': '-', 'Ace Charter School': '3', 'Kipp Heartwood Academy': '8', 'Kipp Prize Preparatory Academy': '6', 'Lee Mathson Middle School': '4', 'Yerba Buena High School': '5'}]",,"4,183",56.0,90.0,1,0,1,1,1,1,1,0,https://www.redfin.com//CA/San-Jose/540-Bonita-Ave-95116/unit-411/home/172724235,0,1
"3,29,000","3300 Narvaez Ave #159,SAN JOSE, CA 95136",3.0,2.0,1456.0,,,Double-Wide,,1993.0,"$1,844",$226,,28,,,5,61,1,14,55,"[{'Shirakawa (george, Sr.) Elementary School': '5', 'Silicon Valley Adult Education Program': '-', 'Calvary Christian Academy': '-', 'Andrew P. Hill High School': '4'}]",,,,,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/3300-Narvaez-Ave-95136/unit-159/home/866589,0,0
"4,15,000","1169 Yarwood Ct,SAN JOSE, CA 95128",1.0,1.0,658.0,,,Condo,$825,1988.0,"$3,151",$631,,39,23.0,59.0,4,63,5,11,38,"[{'Lynhaven Elementary School': '5', 'Monroe Middle School': '4', 'Heritage Academy': '-', 'Sherman Oaks Elementary School': '4', 'Campbell Adult And Community Education': '-', 'Eitz Chaim Academy': '-', 'Beginning Steps To Independence': '-', 'Del Mar High School': '5'}]",91.0,"3,704",27.0,119.0,0,0,1,1,0,1,1,1,https://www.redfin.com//CA/San-Jose/1169-Yarwood-Ct-95128/home/12180338,0,0
"1,99,900","2580 Senter Rd #516,SAN JOSE, CA 95111",3.0,2.0,800.0,,,Double-Wide,,1976.0,"$1,121",$250,,62,,62.0,7,53,3,23,45,"[{'Stonegate Elementary School': '5', 'Shirakawa (george, Sr.) Elementary School': '5', 'College Connection Academy': '8', 'Yerba Buena High School': '5'}]",,"3,869",44.0,101.0,1,0,0,0,1,1,1,1,https://www.redfin.com//CA/San-Jose/2580-Senter-Rd-95111/unit-516/home/40393914,0,0
"16,50,000","976 N 4th St,San Jose, CA 95112",,,10018.0,Active,146.0,Vacant,,,"$9,249",,,72,,60.0,5,55,9,9,49,"[{'Walter L. Bachrodt Elementary School': '3', 'Grant Elementary School': '2', 'Peter Burnett Middle School': '4', 'San Jose High School': '3'}]",,466,13.0,54.0,0,0,0,1,0,1,1,0,https://www.redfin.com//CA/San-Jose/976-N-4th-St-95112/home/167066922,0,0
"9,95,000","416 Leigh Ave,San Jose, CA 95128",4.0,3.0,1670.0,Active-REO,149.0,Single,,1925.0,"$5,578",$596,,77,43.0,,10,86,5,16,46,"[{'Luther Burbank Elementary School': '4', 'Rose Garden Academy': '-', 'Herbert Hoover Middle School': '3', 'Del Mar High School': '5'}]",91.0,"26,664",248.0,324.0,1,0,1,0,1,1,0,1,https://www.redfin.com//CA/San-Jose/416-Leigh-Ave-95128/home/1858647,0,0
"7,50,000","1170 N Taylor St,ALVISO, CA 95002",,,,Active,162.0,Residential,,,"$4,204",,66.0,47,,55.0,3,25,2,11,54,"[{'George Mayne Elementary School': '5', 'Don Callejon School': '6', 'North Valley Baptist School': '-', 'Lamb-O Academy, Incorporated': '-', 'Summit Public School: Denali': '8', 'The Redwood School': '-', 'Adrian Wilcox High School': '7'}]",,,,,1,0,1,1,1,1,0,1,https://www.redfin.com//CA/Alviso/1170-N-Taylor-St-95002/home/175561392,0,0
"8,50,000","1160 Taylor St,ALVISO, CA 95002",,,,,,Residential,,,"$4,765",,66.0,47,,55.0,3,25,2,11,54,"[{'George Mayne Elementary School': '5', 'Don Callejon School': '6', 'North Valley Baptist School': '-', 'Summit Public School: Denali': '8', 'Lamb-O Academy, Incorporated': '-', 'The Redwood School': '-', 'Adrian Wilcox High School': '7'}]",,,,,1,0,1,1,1,1,0,1,https://www.redfin.com//CA/Alviso/1160-N-Taylor-St-95002/home/177303223,0,0
"1,19,900","527 McLaughlin Ave #502,SAN JOSE, CA 95116",3.0,1.0,440.0,,,Single-Wide,,1983.0,$672,$273,,82,,,19,54,4,22,95,"[{'McKinley Elementary School': '4', 'Bridges Academy': '2', 'Five Wounds School': '-', 'Legacy Academy': '-', 'Perseverance Preparatory': '-', 'Sunrise Middle': '4', 'Ace Inspire Academy': '3', 'Yerba Buena High School': '5'}]",,,,,1,0,1,1,1,1,1,0,https://www.redfin.com//CA/San-Jose/527-McLaughlin-Ave-95116/unit-502/home/166862776,0,1
"2,34,990","510 Saddle Brook Dr #324,SAN JOSE, CA 95136",3.0,2.0,1020.0,Active,168.0,Double-Wide,,1967.0,"$1,317",$230,,51,,51.0,9,85,14,31,72,"[{'Hayes Elementary School': '5', 'Davis (caroline) Intermediate School': '3', 'Oak Grove High School': '5'}]",,190,0.0,98.0,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/510-Saddlebrook-Dr-95136/unit-324/home/63742320,0,0
"15,50,000","00 Metcalf Rd,SAN JOSE, CA 95138",,,,Active,170.0,Agriculture/Ranch,,,"$8,689",,67.0,0,,,5,39,4,11,46,"[{'Los Paseos Elementary School': '5', 'Martin Murphy Middle School': '5', 'Ann Sobrato High School': '7'}]",,"2,644",46.0,2.0,1,0,0,0,1,1,0,1,https://www.redfin.com//CA/SAN-JOSE/METCALF-RD-95138/home/161003052,0,0
"56,50,000","1129 Almaden Oaks Ln,SAN JOSE, CA 95120",5.0,4.5,4564.0,Active,175.0,Single,$165,2021.0,"$31,836","$1,238",,4,35.0,,10,64,1,18,49,"[{'Williams Elementary School': '9', 'Bret Harte Middle School': '7', 'Leland High School': '8'}]",92.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/1129-Almaden-Oaks-Ln-95120/home/21839663,0,1
